Symbol,Current Price,1-Year Return,2-Year Return,3-Year Return,4-Year Return,5-Year Return
sail,92.94999694824219,22.625320852261712,-22.91061278736232,176.4715219837457,119.85988539555821,25.948500141733057
sakar,254.5,347.2759106768211,347.2759106768211,347.2759106768211,347.2759106768211,
sakhtisug,24.5,51.2345607788387,29.629632246020126,167.7595740046089,173.74302259355733,84.90566037735849
saksoft,307.25,228.38133060746824,382.4027836473178,1457.5698553271673,1638.2085651889092,2368.426669506625
sakuma,14.300000190734863,5.147057276696113,11.776446168405226,123.58635984318605,-15.941221001401704,-18.25960092711502
salasar,49.95000076293945,100.20039773760175,62.75303744368427,511.8715032240549,1187.506876765897,625.0982785267995
salona,265.3500061035156,25.312871831648465,36.81091543218064,358.6635663537539,218.6476058109743,
salsteel,17.799999237060547,109.41175573012407,40.15747641251746,483.6065414867486,535.7142692925976,165.67163796699973
salzerelec,350.1499938964844,99.68633117114226,99.93259904981737,322.15943187717704,208.45967090052017,
sambhaav,3.200000047683716,-7.246376711439371,-19.999998807907104,42.22222434149848,-9.859152375599397,
sanco,7.400000095367432,-38.84297634651322,-24.1025631244366,-20.855617182293358,-59.673024841786216,
sandesh,1022.7999877929688,47.16546586949191,9.389966001259735,112.64756163237668,60.65090172722041,9.773910703450134
sandhar,358.3500061035156,51.93979089669143,20.61768834911296,69.65107892673099,28.827389438017686,-0.6398191508616455
sangamind,325.8500061035156,22.178474386633322,155.73523365028234,500.3365469729572,577.4340506087179,321.0579178510513
sanghiind,100.4000015258789,167.73333740234375,58.35962004653449,314.8760262835786,52.81583894893183,8.893714586823588
sanghvimov,615.8499755859375,157.83963150456574,188.04956351513678,779.7856794084821,466.29882812499994,233.70358461236106
sanginita,18.25,-14.918417944619847,-42.51968503937008,-78.57981143932832,-75.43741689043144,
sanofi,6910.64990234375,8.66143769573132,-13.534194349540666,-9.044672250671223,37.017626302407045,36.11795135958194
sansera,967.7000122070312,25.520461363863973,,,,
sapphire,1341.6500244140625,19.96692034719555,,,,
sardaen,1882.949951171875,107.80818915200268,171.27768724514613,1054.6749073975132,852.8872014703687,420.75652729636556
saregama,399.1499938964844,-1.6144979328234184,30.797550883587565,963.1855356465886,900.7077797915987,743.13291408261
sarlapoly,48.75,-3.7512368581235425,22.641509433962266,164.94565766677977,106.66628932750075,28.94217936813336
sarveshwar,112.0999984741211,85.28925367623322,324.62121247697905,834.1666539510092,193.84008909692568,
sasken,915.7000122070312,16.568013040102482,-29.336953299497452,97.44894061309628,53.188538920216274,13.334003640508268
sastasundr,255.9499969482422,-12.044674588232926,-20.54943293573802,204.70237731933594,140.78079924759675,
satia,113.6500015258789,-3.9306858883549385,7.379431690338367,24.609531094343517,,
satin,218.89999389648438,92.86343074580121,144.71772092194135,176.8996713200942,-19.610722104433105,-37.51962606451121
satindltd,218.89999389648438,,,,,
sbc,20.0,205.3435025588319,,,,
sbcl,667.7000122070312,144.31029712040453,649.1767569278718,,,
sbglp,667.7000122070312,,,,,
sbicard,867.2000122070312,-2.430240310823323,-9.374021310319975,11.59439447326682,,
sbilife,1262.25,9.82294573561079,20.162792962372198,42.49249614446208,70.60880024353,82.68950431523008
sbin,598.4500122070312,13.299886099295485,39.53136412295404,210.6868457221168,70.51811917132235,105.50365976575739
scapdvr,11.0,11.111115392477455,411.6278842824943,658.6206647076882,1899.9999566511683,
schaeffler,3060.64990234375,22.22798437180236,132.9385718592512,330.5071862249206,264.9477133786781,221.37309054963947
schand,210.8000030517578,66.18053258767955,57.66642323362393,341.46597497750327,170.2564141689203,-40.8441130018363
schneider,279.54998779296875,157.29404865805165,120.98813264266303,249.21920941367176,204.1893179014234,185.10961661612825
sci,100.75,-1.1285588897531542,-10.385433116018103,63.882495585083475,241.1487516479562,61.68186801851465
scpl,100.75,,,,,
sdbl,324.54998779296875,245.26594446060503,469.88583572446856,1080.1817737926135,445.9612717684029,174.12043924569318
sdbl-re1,324.54998779296875,,,,,
seamecltd,717.0499877929688,-21.142637477277944,43.0951864017425,79.93675182846489,59.023581976253425,141.53456411348694
securcred,19.75,19.696969696969695,47.597870278872875,92.0138914322044,-49.241869802527034,
securkloud,44.849998474121094,-40.87013925330103,-49.00511650896938,86.48648605779655,-47.45167044411837,
sejalltd,221.5,-2.1859116868849275,-86.79585306678226,-77.23132690190461,12205.55588154146,
selan,381.20001220703125,107.90837170292409,173.06267593579753,294.04069676885933,162.61058998001485,119.73277070089465
selmc,113.25,-87.53371143395495,-91.61111111111111,-91.91071428571429,13223.52903804978,
sepc,14.550000190734863,87.74193794496597,191.00000381469727,246.42859170226106,74.25149132955899,-9.90711743398182
sepower,17.200000762939453,5.198778970262744,73.73738813833326,525.4545731977984,391.42859322684154,
sequent,90.3499984741211,-23.399744966701686,-69.21690219544855,-15.057704444819182,32.8495348554668,60.2871248915587
servotech,90.94999694824219,638.8301693581432,2393.2930124358786,,,
seshapaper,269.6000061035156,25.13344623916702,25.191547927759434,81.27429057740282,60.01695761664519,72.88660302231727
setco,6.800000190734863,-39.285711548766265,-67.84869828188016,-29.53367399437757,-60.09107449976694,
seyaind,24.0,-22.20421490038045,-69.67782749548913,-70.87378694712469,,
sfl,1175.5999755859375,-15.968550708653503,-0.851815467813361,57.788067223297254,78.39827294513499,57.602975476701005
sgil,207.89999389648438,28.77051584159099,,,,
sgl,13.949999809265137,-50.08944748308465,-9.12052467369739,64.11764481488396,45.312492238978855,
shahalloys,51.20000076293945,-29.42798261991399,260.5633904976024,540.0000095367432,339.48499948018605,98.06576405175444
shaily,1335.949951171875,-31.556435551922725,,,,
shaktipump,696.0999755859375,41.32575227644224,-5.4974679235514765,279.01630714642135,97.1750391716952,46.285193162567474
shalby,189.14999389648438,64.40676999494822,-5.041174424822011,163.16300209354137,91.43530839074774,38.331461184473206
shalpaints,153.89999389648438,-7.372856123986413,37.22692091178577,164.88812037582846,108.11359059852215,63.360023919326046
shankara,737.0999755859375,5.579023105322468,35.49631904153263,108.07338760365208,104.5050513483259,-52.53175831262965
shanti,15.649999618530273,-34.65553603343809,-27.88018862534664,-35.19668792656194,-16.160713473753024,
shantigear,457.0,88.64809081527348,205.2681104291577,451.6917992310196,332.66837851450623,263.08387572231226
shardacrop,442.0,-16.05735253121162,28.7857670910307,63.37237430012262,47.81018597799746,28.99732608175588
shardamotr,867.5,17.20596789640772,38.40640678071733,438.46111590038043,247.39153638371957,
shareindia,1192.050048828125,1.4812943474582534,122.98447612620271,,,
shemaroo,148.85000610351562,30.85714822287088,5.679800960832418,137.2111651052042,-52.580192424096005,
shilpamed,337.1499938964844,-18.355737031082775,-46.36814986680549,-35.281813324960225,-0.8746980094960907,-16.578431813024817
shivalik,815.6500244140625,8.370424228584255,,,,
shivamauto,26.049999237060547,-35.27950500109181,2.357557784417899,64.3533035337694,-6.126128875457488,-55.086208211964575
shivamills,74.9000015258789,-27.104621386005928,-16.623256907357845,201.18396093714287,69.45095954761724,
shivatex,150.0500030517578,-8.254356311890575,-20.422155154380345,73.51628250769085,15.892475026731926,-53.670060443852954
shk,119.4000015258789,-15.915491883183869,-27.071559543077374,60.49254299201229,-5.1192796387572,
shoperstop,808.0499877929688,49.23815118208902,218.63169098786818,440.87628382675,70.2506437722983,
shradha,45.45000076293945,90.36649534215478,65.12262086405909,291.1680546419759,91.74758179988474,
shredigcem,87.1500015258789,42.28571677694515,-4.139428157681648,63.3147580579556,,
shreecem,24045.099609375,16.42791287273136,-14.217720658144708,8.412514714968161,14.541840212569326,
shreepushk,196.5500030517578,-18.359292605708074,10.550158018286591,95.39098710203582,87.66849474831734,-4.176883577872167
shreerama,18.25,33.21168068672348,28.97526849471098,288.2978880982861,250.96155133473147,
shrenik,0.949999988079071,-51.28205308469007,-50.0,-88.06261733021897,-91.67451783901414,
shreyanind,204.5,109.85121231826656,92.72956027842731,181.14473745901364,55.922818733384915,
shreyas,361.0,13.07752545027408,64.13375850795565,373.1418153761667,162.21076568859309,-24.627553292440176
shripiston,1491.3499755859375,305.83711839325275,222.63168013216736,431.7898385420062,249.54038408663766,121.65230049410829
shriramfin,1833.1500244140625,26.35442257496327,32.30009069817331,169.79910096101287,77.25295986882222,31.639794631203117
shrirampps,68.19999694824219,-1.1594247126924817,,,,
shyamcent,19.799999237060547,-12.195122363819955,1.7994779454610106,473.9130134318115,394.9999809265137,
shyammetl,393.3999938964844,35.42168464594987,-6.286261925738572,,,
shyamtel,6.800000190734863,-41.125540446400485,-54.2087541006389,16.239321394689206,-8.724827317739074,
siemens,3819.0,41.95442629767369,94.00934164473472,226.39162908350144,220.32928586128833,292.3706985127594
sigachi,300.70001220703125,24.590845080840918,,,,
sigind,43.900001525878906,16.910792058155696,-8.500672840500028,120.64760766786407,63.98527881512345,
sikko,58.29999923706055,68.33494512563169,223.88888465033637,599.6000175323493,431.61095686612055,
sil,23.200000762939453,-1.0660980463382403,29.247909620368567,129.70296917516995,54.66667175292969,25.40540952940245
silgo,23.799999237060547,-20.798669413248767,-46.9342250907915,-22.827499613149623,-40.50000190734863,
silinv,318.1499938964844,2.695289358466894,-2.485496957213919,144.34161009481852,91.88961073801785,
sillymonks,18.25,-2.925527975428479,-16.475973998255714,-47.855574268722336,-29.829770610064976,
silvertuc,392.29998779296875,17.790122255410836,316.2378226893719,296.41695106867,229.8728707951181,
simbhals,23.549999237060547,6.081073998766581,-34.764542292314026,251.4925359325277,251.4925359325277,
simplexinf,30.899999618530273,-53.428786240918456,-36.68032766061263,-15.688954073544862,-71.5742199872839,
sintercom,127.4000015258789,49.70623244443564,54.42424427379261,68.63004153500786,105.31829668385689,
sirca,370.79998779296875,48.14222264164079,115.1833668908696,249.2649492654379,262.1590063080047,495.096288146059
sis,433.54998779296875,-3.7411204111579694,-12.933029990023796,19.732112810025004,2.8327833718934876,
sitinet,0.6000000238418579,-65.71428435189384,-63.63636166596213,-65.71428435189384,-76.47058686033112,
siysil,541.5,4.355362212876594,36.88517330942042,324.20719075104984,89.95132676242307,
sjs,649.0499877929688,45.78840296418078,,,,
sjvn,55.04999923706055,94.8672539364975,113.90146440187372,182.51242364215997,168.39476665591366,176.2081596189632
skfindia,5141.60009765625,29.547235359097535,85.409827146225,231.90765872412675,196.2140500158832,234.32226182885597
skipper,171.75,202.91004883417943,84.40448181309264,373.2640958350914,212.21092571036758,12.562379882911529
skmeggprod,265.20001220703125,334.3980598218271,207.98920381215797,710.0556978462047,649.4188011320094,251.77668483253254
skygold,265.20001220703125,,,,,
smartlink,174.3000030517578,27.926607744409402,45.79673659756965,149.35622209854625,81.84664144654916,
smcglobal,73.19999694824219,-15.765252401700872,-21.82114084534471,,,
smlisuzu,1091.6500244140625,52.90286515150389,91.04829852492325,170.00990783434486,63.345799015263495,37.35849607233795
smlt,244.0,132.49166945696302,,,,
smslife,516.7000122070312,-22.20716610797415,-28.829672102991015,53.003591844893606,27.582624489734712,
smspharma,114.8499984741211,31.107306477922176,-38.528129176683215,62.76570519588658,134.70228273781356,59.78165168989772
snowman,49.650001525878906,63.322375489816864,-7.713750501919864,60.94003537096076,47.1111156322338,9.120882474459133
sobha,598.7999877929688,-12.500911937597603,0.22686752211669736,167.1097013960263,15.683918741057576,34.01883608285756
softtech,141.1999969482422,26.97841800657912,30.740737915039062,222.37442787160705,154.0884022614752,
solara,393.70001220703125,11.81482686236746,-76.91930413343331,-38.86230899154359,-7.327085249089003,102.27134163908661
solarinds,3879.0,38.54808465041521,141.0280764071483,280.05644137101905,242.0648912934662,210.65525891271918
somanycera,730.7000122070312,19.954031506423544,2.633611865793128,512.4736926990054,75.30903301130787,
somatex,23.049999237060547,201.30717581322392,222.377607407235,708.7719301180899,708.7719301180899,
somiconvey,56.849998474121094,52.822573409079,-3.9695984096836603,252.0123827674413,258.6750606049484,
sonacoms,554.5999755859375,0.8363591974431819,31.19075190242534,,,
sonamclock,51.29999923706055,16.32653290717137,76.44023350276318,123.52940100944035,165.0892513675577,
sonatsoftw,1047.0,98.93124332027075,83.70325186187233,502.15672178289,383.2330720476268,425.8677126358953
sotl,301.3500061035156,28.392483270169492,6.341927225632587,141.74314599325692,81.84283634427032,45.690157061975846
southbank,19.850000381469727,151.26582458030333,75.66371722493606,166.44296496200474,58.167331313063606,11.221381281995024
southwest,133.0,-32.401524777636595,137.4830462433636,524.9985793511695,505.7217830258959,
spal,441.3999938964844,13.909675844254032,45.33182225216071,506.51677206813133,61.23566190105827,
spandana,818.4000244140625,91.70766833332631,21.253427603914172,26.462179330836282,,
sparc,233.10000610351562,5.6184908594182925,-12.335460152638394,40.591074676125764,93.28358959601091,-36.87203626174255
spcenet,16.549999237060547,108.1760960267288,748.7178888389908,1642.105204709018,1339.1303982761715,
speciality,218.39999389648438,36.499996185302734,203.12281005678048,625.5813658757845,193.15435422346897,98.99771653438212
spencers,60.70000076293945,-14.807016473067433,-32.51806245433602,-32.16771426661638,-29.21282709861288,
spentex,2.700000047683716,50.00000662273848,92.85714954746024,315.3846379567894,237.50000093132257,
spic,66.5,34.751777216107286,9.37500137247539,215.16587107932517,210.7476690906929,116.26016260162602
spicejet,66.5,,,,,
splil,64.55000305175781,16.30631180496903,17.899548952982304,138.63218067422133,60.5721438474865,
splpetro,461.5,5.011660183308928,24.72972972972973,379.1072043822388,361.5,236.12526565351124
spmlinfra,41.349998474121094,0.853654814929497,246.02509735658234,410.4937842807636,159.24764243634314,-43.27846692919179
sportking,41.349998474121094,,,,,
sreel,208.9499969482422,23.310711544046303,11.202769417520274,64.01098465120343,16.895103187827797,
srf,2265.39990234375,-5.814368471312753,44.583662463948855,207.58705881173248,332.742357467646,626.8287252376111
srhhypoltd,753.0,24.741152910729227,127.50652180708065,366.3279779543018,573.7936245036776,482.6319081609257
srpl,2.799999952316284,-69.84383415906363,-31.70731664767653,24.444442325168186,11.999998092651367,
sswl,247.85000610351562,55.70424519891641,100.86164836266222,470.2807842638843,237.9964338189163,127.3124720155657
star,446.0,31.679948014699615,-41.779427934029165,9.760506331091339,24.786189483894464,18.87672951298987
starcement,158.6999969482422,82.51869179789605,39.76221284283394,82.93947775013508,42.87956666973246,40.38057408092651
starhealth,642.4000244140625,-15.728711176559745,,,,
starpaper,170.60000610351562,5.667395062389971,8.530078388040652,78.96259421475862,78.30937814431293,
starteck,159.0,20.728932182501612,,,,
stcindia,90.05000305175781,3.6248578487548504,-19.669933739966684,86.05371944794081,-16.889705288490752,-36.04403330967571
steelcas,508.54998779296875,18.986896362974395,,,,
steelcity,61.29999923706055,7.261588102149781,-22.231527562768218,125.64662983267152,14.779448817575952,
steelxind,13.0,-30.85106102359289,76.15175878604757,407.81251135049416,1098.1566399022593,545.1612567344372
stel,232.6999969482422,109.07456475093696,109.35671952650668,274.4167196059476,187.46140299057197,
stertools,357.25,40.843685628392016,74.12540100499,101.65491014959306,76.58714511338421,7.332339750363424
stltech,146.5500030517578,5.355856665238417,-51.15813730581594,5.545550313121107,-9.759846946071642,-56.667652938449244
stovekraft,482.25,-12.158469945355192,-35.58405339298062,,,
stylamind,1622.300048828125,43.85280858595655,,,,
styrenix,1162.25,35.93567251461988,-17.734289366421578,42.24085604292883,172.54073554481585,52.8974495391069
subexltd,32.349998474121094,22.770390913811077,-48.40510672969171,281.15493159052204,476.7040443064101,502.91782489869075
subros,422.25,29.703583422809693,33.72361982961321,158.87156908996357,85.69991445983165,
sudarschem,501.8500061035156,9.538363590353981,-33.01837599401473,27.675004384683522,61.0409980952754,9.60813970337601
sukhjits,501.8500061035156,,,,,
sula,501.8500061035156,,,,,
sumeetinds,2.4000000953674316,-63.909773519562265,-77.1428562345959,26.315796078077064,-7.692300638503319,
sumichem,406.79998779296875,-9.07465504188391,-4.975477226551704,53.20962720354848,,
sumit,30.600000381469727,195.6521667018958,56.12244788729516,188.67923849288516,35.099341707871154,
summitsec,946.5999755859375,69.12630961955263,45.92260795022647,170.03280802993203,99.62040304053407,24.683872545539806
sunclayltd,5201.64990234375,18.082445052980916,32.219561608070066,222.00027460605102,137.71282457972856,29.07539584623095
sundaram,2.0999999046325684,-26.315790354269943,-6.666670905219184,49.9999957425253,27.272723331924254,4.999995231628418
sundarmfin,2573.5,29.25016481117051,-2.1064143407351055,107.82558437450125,65.94166554108408,
sundarmhld,127.6500015258789,65.99479713003812,65.28599545119609,194.56721104709283,60.72596009012997,13.2989278907076
sundrmbrak,463.95001220703125,31.84143798067463,2.780243349632136,109.12778879553031,56.766343325059886,5.323498798417991
sundrmfast,1252.550048828125,52.759318273156566,64.46178498486755,221.66941349877075,169.76208902888484,
sunflag,241.8000030517578,200.3726745984569,186.49288943154414,513.705567734401,597.5887970970567,292.1563799354313
sunpharma,1135.25,26.985458612975393,65.30584530590218,142.9451743999691,199.69765075709768,103.128628479518
sunteck,368.8500061035156,-26.953164236723325,-2.119047888993808,103.86065056912506,-17.61488626483867,-8.06380086945727
suntv,524.1500244140625,10.813958649907505,0.18669638627054166,41.06841864480143,25.589880241964202,-26.53410993867487
superhouse,217.0,-2.186164512094989,34.74866386569432,173.80332800152792,153.6136522150538,
superspin,7.150000095367432,-32.227488472970386,-48.56114898135917,72.28915496529372,45.9183664532415,-7.741934253323462
suprajit,424.20001220703125,27.387391053162535,36.6360478227632,174.86014452704418,119.1661548916364,74.22766161780878
supremeeng,0.6499999761581421,-71.11111217074924,-71.30243063782808,-60.36585476659438,-78.81380595408521,
supremeind,3525.14990234375,91.95458608029487,68.19756315877024,209.33410857811637,233.15733702815592,218.4849580024424
supremeinf,22.850000381469727,13.118809497236139,12.009807886045266,35.2071059008515,16.581632330337207,-45.91715886042668
supriya,275.3500061035156,-26.130112380009223,,,,
suranasol,27.100000381469727,31.87348607097119,78.28947843111789,287.14286259242465,284.39715813177776,
suranat&p,9.649999618530273,-27.985075423541723,40.87590880116802,150.64934694982125,94.94949475488738,
suryalaxmi,56.599998474121094,-4.472576414985496,-14.630473802639655,230.02915296257962,129.61460182568473,13.199996948242188
suryarosni,805.0499877929688,113.99520512241021,49.435462162176854,581.8444883357657,264.583367596681,148.22415403443273
suryoday,176.75,111.17085596705267,-16.172637000908797,,,
sutlejtex,47.150001525878906,-27.85003423596019,-37.31860053942124,136.7106423065867,72.24565730889023,
suuld,8.199999809265137,-86.21848771552078,-96.76927649721989,-45.128404792424305,-12.205445426778027,
suven,62.5,-9.747292418772563,-28.40779173518993,55.666245640651546,-75.65251381850614,
suvenphar,489.1499938964844,3.754370820056402,1.2097521734078935,57.67874491848124,,
suvidhaa,3.8499999046325684,-42.10526542225794,-84.87229945297693,,,
suzlon,18.5,198.38710595368127,151.7006835379657,277.5510130599856,281.4433064695399,132.70440809872244
svll,175.5,30.970149253731343,84.73684210526315,119.37500000000001,39.06497959106686,
svpglob,8.899999618530273,-75.94594697694521,-92.01249396764081,,,
swanenergy,215.35000610351562,0.06970685752821654,51.502358868310004,53.30291211029936,107.48394088965428,36.03417149169183
swarajeng,1993.9000244140625,22.167762651809106,10.747611496115942,31.94167984546356,48.061176151514886,14.122832672636854
swelectes,537.8499755859375,75.36679301560426,109.97461971570222,395.200340037641,270.75493994940484,151.95866505396893
swsolar,386.8999938964844,40.97284630638913,39.02264134639657,63.94067537986626,,
symphony,871.0999755859375,-7.9272806188955975,-17.96181871921794,1.1263690791330856,-26.074734221611156,-18.343775056101062
syncomf,871.0999755859375,,,,,
syngene,801.7000122070312,39.365495385837676,27.62874807731735,89.14710408456014,155.31557198086668,167.9908236721348
syrma,801.7000122070312,,,,,
tainwalchm,118.3499984741211,43.54154378976516,36.03448100473689,119.36978090910564,126.07450224210935,
tajgvk,276.5,81.78828987805609,111.14929854430333,92.08058760808221,49.09951751065481,16.05264691585421
take,17.299999237060547,-29.674800939873165,-73.01092098458469,-60.04619043444821,-85.6777895111225,-91.25850721969206
talbroauto,879.7999877929688,76.61346955186178,186.263026134287,774.3680748572235,553.2600990156557,226.98288044005298
tanla,1159.4000244140625,98.12030079108945,21.352281611557654,1079.7575752117882,1560.9519629119895,2920.311018842252
tantiacons,17.950000762939453,46.53061847297513,87.95811941819677,797.5000381469727,647.9166687362723,
tarapur,4.800000190734863,26.315796078077064,-3.0302954406081475,68.4210649597792,-26.71755647389779,
tarc,75.05000305175781,96.98164319543085,64.76400506873196,,,
tarmat,62.900001525878906,24.925528167013287,-30.458812992694845,130.4029424311863,103.23101769095086,63.376627339945216
tarsons,598.2999877929688,-21.503545236042772,,,,
tastybite,13934.0498046875,18.99172739343759,-24.32719810414757,15.078147425057487,62.5269887005978,
tatachem,1041.4000244140625,18.529484788518666,37.92464621555753,254.83146319774468,86.4637669154009,63.867414733672554
tatacoffee,246.75,12.696964347676829,18.43052208858871,208.85201209700023,228.02600595217507,126.30241199963363
tatacomm,1712.199951171875,65.38999769832166,24.636939120791627,153.81357082340645,278.6434483032761,198.94263290937982
tataconsum,843.0499877929688,5.170909863954643,8.75958991683345,107.09147072921373,239.43014445008694,262.78445274137374
tataelxsi,7187.2001953125,-15.25927483323458,69.13845870286993,685.1058880397369,766.7149258201364,439.8021095334239
tatainvest,2472.199951171875,69.78229466538222,111.82417983778276,241.22382726466444,209.8561815906316,236.5765495666209
tatametali,875.0499877929688,26.699479745236886,-30.94890607275843,76.68543575162843,50.74685669331013,
tatamotors,622.6500244140625,40.220705220323794,110.67502965022136,474.13558500257267,310.5836132371233,138.70040630436876
tatamtrdvr,401.45001220703125,82.39436668539872,200.3741343362615,873.2121508049242,449.1792347289211,179.7561060676176
tatapower,235.75,8.142201834862385,91.82261763467791,388.6128957607288,271.33231928699905,256.00874461742296
tatasteel,118.94999694824219,23.983733501454626,-7.171845235819978,467.3504845318348,348.0297778179768,393.26659744826276
tatastllp,738.9500122070312,27.240639209131512,-32.91420679010157,181.71309721579587,46.36861701597131,
tatva,1671.449951171875,-25.986365184767084,,,,
tbz,88.80000305175781,26.40569829431717,9.536138794533429,188.93389105904274,134.46716668305098,24.99937173800465
tci,759.5499877929688,10.786174860031318,85.9310295574271,349.94864418014225,168.24805072638088,161.07838487833007
tciexp,1547.949951171875,-11.080795422887373,-7.190792623688585,130.96547449551002,153.73123786261826,
tcnsbrands,434.6000061035156,-26.60023238922804,-25.722094644031813,28.200591770948563,-41.84785973094059,-36.10233176453739
tcplpack,1697.6500244140625,65.1490933462978,211.1819450621065,492.15617563265334,462.3329511569714,270.27683601340965
tcs,3440.64990234375,7.896257176609478,7.484293287954659,57.266071090605884,72.20419480751804,88.6346340709606
tdpowersys,261.6000061035156,-50.147688212765004,31.435127768514587,148.97566781747224,78.56521797094832,86.44495832882016
teamlease,2299.75,-37.58735328041251,-40.592587266960685,20.23893397353366,-23.364654775593845,
techin,10.300000190734863,-14.166665077209473,103.96039211309483,178.3783799457759,202.94117358316606,
techm,1145.6500244140625,13.69523114736642,3.678506171993928,96.6449833677098,87.29925804055492,88.9370589952389
technoe,466.0,60.49594978615623,59.98508052222363,179.27981857469496,89.08564162633914,
tecilchem,466.0,,,,,
tega,998.4500122070312,110.11152915796532,,,,
tejasnet,812.2000122070312,72.66156946119412,303.8786611418369,1328.6720035300546,523.8559013182253,200.88127102362515
tembo,224.0,30.802919708029197,5.762732574332937,252.20280843327717,102.10520287150591,
terasoft,43.79999923706055,14.211215071148334,-45.009418207192894,66.5399258846363,39.49044512475913,
texinfra,78.69999694824219,30.622401573845952,23.092195348676253,124.8490959708646,82.284694557621,25.600956116290792
texmopipes,56.849998474121094,-12.94028205624908,6.162463649068933,321.1110998083044,219.38202758883477,247.7064045732503
texrail,102.19999694824219,143.91406497949623,178.86770480100876,277.5920104351429,82.25137397117976,37.30263376378658
tfciltd,85.1500015258789,56.66974041668708,13.651838312042077,128.50954636248906,27.27026103972299,-38.63598776060561
tfl,10.100000381469727,31.168839372135494,77.19299507786918,225.80647394138688,77.19299507786918,
tgbhotels,9.949999809265137,14.367816406947528,20.60605829412287,210.93748940620588,107.2916544559934,
thangamayl,1183.300048828125,111.33188813242391,191.14379265813267,743.0680211923859,755.3293501146028,525.4462233408834
theinvest,77.3499984741211,-11.040826694721547,-25.37385688816544,-21.631204796608994,-40.29332562561328,
themismed,1500.300048828125,84.16497929981855,61.82978024426959,287.9808393853116,747.4804428247836,
thermax,2602.10009765625,26.061585677555758,81.9459534479496,242.83348694017502,155.74936557278775,127.61857035908402
thomascook,82.6500015258789,25.037826677465553,40.32257960055393,173.22314554009557,17.45553119535829,-11.857278305384304
thomascott,73.5,92.15686274509804,274.0458087881502,1057.4803323442404,716.6666666666667,
thyrocare,582.7000122070312,-7.0060589035062,-55.58350473640061,-1.7719000931252264,36.28882168239722,3.0138067393150885
ti,169.9499969482422,117.3273703076051,318.59606732884555,846.7966001379242,1259.5999755859375,999.9999938273506
tidewater,1098.9000244140625,10.154375632239436,-62.11242969882076,140.52528100882768,155.76329691912844,196.7302509348438
tiil,1664.0999755859375,73.63313159380596,168.46818442041265,594.2428021579251,290.0843768816401,216.73009102764658
tiindia,3047.39990234375,44.57384354476627,176.61418292150663,504.21855123981726,701.8318187285735,1187.006750917321
tijaria,5.650000095367432,9.708737684291771,-31.927711258676567,-6.61157161581586,-49.55356971797892,
til,271.79998779296875,184.45837688329462,46.918912320523646,90.6699277265411,19.06368947574752,
timesgty,54.099998474121094,18.770580417713965,-5.0877219752261515,138.32597645743695,50.27777353922526,
timetechno,137.35000610351562,35.05409068342123,67.80625503283888,252.14888153509634,59.24494708653521,0.5879813645543687
timken,3471.050048828125,19.850496896556667,128.85906742490388,247.9556528148098,410.1906277272518,
tinplate,364.79998779296875,22.518887587898824,49.3857462538329,173.78194538316595,193.63899505896168,103.13057291368845
tipsfilms,364.79998779296875,,,,,
tipsindltd,289.8500061035156,61.87312077264387,155.53483526132962,2165.662289101211,6860.230949865137,5256.176124631777
tirumalchm,207.75,-7.830521017933208,15.512923519405428,254.35167996939302,200.35900513650788,47.31392980791016
tirupatifl,9.600000381469727,-11.52073692213711,46.30004973399146,233.78298831922183,171.84256008641643,211.83780009454577
titan,2977.14990234375,29.241815425642802,75.02865973761502,196.20671158888393,175.5772432391022,229.3170672393831
tmb,2977.14990234375,,,,,
tnpetro,80.9000015258789,-19.38215968509265,-38.163639907110095,116.68388630299175,169.48735207704934,183.714950853284
tnpl,212.14999389648438,-4.4369396862683,53.519694432752374,115.48907831534771,52.128369624968926,-7.6423713659015515
tntele,5.949999809265137,-26.54321569074392,-54.406132396155286,249.99997896306715,260.60605425698907,
tokyoplast,95.44999694824219,5.12113848039607,-12.671551433495484,58.29187090532889,92.05230479476737,
torntpharm,1965.800048828125,33.942017247125484,32.945659222519105,73.30312335179272,169.98727841165905,
torntpower,664.1500244140625,30.199964020248455,42.78702034952097,114.33307323266719,140.5792420077362,218.58430190960703
total,134.5,64.42542173855055,118.22242858516867,430.5062830514431,284.61704942525125,
touchwood,134.10000610351562,74.04283035970143,22.31381678197811,235.5985195426273,236.27476920845862,
tplplasteh,41.150001525878906,17.807045995878422,72.6565568583087,486.6703612655569,630.8221263331386,300.1561715201016
tracxn,41.150001525878906,,,,,
treehouse,16.5,10.73825786867738,50.0,233.3333461774324,240.20619225661665,
trejhara,70.80000305175781,23.452493348724268,0.141451354784127,673.7705574148441,346.109934497915,
trent,1690.9000244140625,34.797512077847074,89.85361982546767,177.89584151904631,290.98211023345567,377.94634777935636
trf,190.89999389648438,52.111548921501495,50.49270492141964,125.78354465537245,76.75925360785591,
trident,32.04999923706055,-16.753248734907668,83.7879607364674,433.1800753518409,489.1934352353939,513.5663411442703
trigyn,124.19999694824219,18.34206818461696,-22.713130487336485,282.3330284450333,119.89780156797558,2.512094293931518
tril,86.5,196.74099873748568,152.00489618718424,726.8160873479445,700.1446053650602,293.7219668651645
triturbine,398.3999938964844,132.71028095691503,213.75519827639505,521.2207594634328,295.95983462207045,244.2468531877442
