Ticker,Name,Exchange,Category
KIRIINDUS.BO,KIRI INDUSTRIES LTD.,BSE,
KIRANVYPAR.BO,KIRAN VYAPAR LTD,BSE,
KILLICK.BO,KILLICK NIXON LTD.,BSE,
KISAN.BO,Kisan Mouldings Limited,BSE,
KINETRU.BO,KINETIC TRUST LTD.,BSE,
KINGSINFR.BO,KINGS INFRA VENTURES LIMITED,BSE,
KIROILBBPH.BO,KIRLOSKAR*,BSE,
KITPLYIND-BZ.NS,KITPLY INDUSTRIES LTD,NSI,
KIFS.BO,KIFS FINANCIAL SERVICES LTD.,BSE,
KINGFA.BO,Kingfa Science & Technology (I,BSE,
KIRLMU.BO,KIRLOSKAR MULTIMEDIA LTD.,BSE,
KINETICENG.BO,KINETIC ENGINEERING LTD.,BSE,
KIRLOSIND-EQ.NS,KIRLOSKAR INDUSTRIES LIMITED,NSI,
KIRLOSIND.BO,KIRLOSKAR INDUSTRIES LTD,BSE,
KIRLOSENG.BO,KIRLOSKAR OIL ENGINES LTD.,BSE,
KIRLOSENG-EQ.NS,KIRLOSKAR OIL ENGINES LIMITED,NSI,
KIRLOSIND.NS,Kirloskar Industries Limited,NSI,Asset Management
KIRANPR.BO,Kiran Print Pack Ltd,BSE,
KLBRENG-B.BO,Kilburn Engineering Limited,BSE,
KIDUJA.BO,Kiduja India Ltd,BSE,
KJMCFIN.BO,KJMC Financial Services Ltd.,BSE,
KJINTFD.BO,K.J.INTERNATIONAL LTD.,BSE,
KKUMTFN.BO,KMF LTD.,BSE,
KKFIN.BO,K K Fincorp Limited,BSE,
KKALPANAIND.BO,KKALPANA INDUSTRIES (INDIA) LT,BSE,
KKPLASTICK.BO,Kkalpana Plastick Limited,BSE,
KLRF.BO,KLRF LTD.,BSE,
KLGSYSTEL.BO,KLG SYSTEL LTD.,BSE,
KLGCAP.BO,Klg Capital Services Ltd,BSE,
KLIFESTYL.BO,K-LIFESTYLE & INDUSTRIES LIMIT,BSE,
KMSUGAR-BE.NS,KM SUGAR MILLS LTD INR2,NSI,
KMCSHIL.BO,KMC Speciality Hospitals (India) Ltd.,BSE,
KMSUGAR-EQ.NS,KM SUGAR MILLS LTD INR2,NSI,
KMSUGAR.NS,K M Sugar Mills Limited,NSI,Confectioners
NACHKNIT.BO,NACHMO KNITEX LTD.,BSE,
KNDENGT.BO,KND ENGINEERING TECHNOLOGIES L,BSE,
VANDANA.BO,VANDANA KNITWEAR LTD.,BSE,
INTEGRAL.BO,INTEGRAL KNIT CO.LTD.,BSE,
LWSKNIT.BO,LWS KNITWEAR LTD.,BSE,
KOTHARIPET-EQ.NS,KOTHARI PETROCHEM INR10,NSI,
KOTIC.BO,KOTHARI INDUSTRIAL CORPORATION,BSE,
KONTY.BO,KONKAN TYRES LTD.,BSE,
KOPRAN6.BO,KOPRAN6.BO,BSE,
KOTAKBKETF-EQ.NS,KOTAK MAHINDRA MF BANKING DIV P,NSI,
KOLTEPATIL-EQ.NS,KOLTE - PATIL DEVELOPERS LIMITE,NSI,
KOHINOORT.BO,Kohinoor Techno Engineers Limited,BSE,
KOLTEPATIL.BO,KOLTE-PATIL DEVELOPERS LTD.,BSE,
KOTHARIPET.NS,Kothari Petrochemicals Limited,NSI,Chemicals - Major Diversified
KOTAKNV20-EQ.NS,KOTAK MAHINDRA ASS KOTAK NV 20,NSI,
KOTAKBANK6.BO,KOTAKBANK6.BO,BSE,
KOUTONS.BO,KOUTONS RETAIL INDIA LTD.,BSE,
KOKUYOCMLN.NS,Kokuyo Camlin Limited,NSI,Business Equipment
KOTAKBANK-IL.NS,KOTAK MAHINDRA BAN INR5,NSI,
KOTHARIFIN.BO,KOTHARI WORLD FINANCE LTD.,BSE,
KTKNV20ETF-EQ.NS,KOTAKMAMC - KTKNV20ETF,NSI,
KOLTEPATIL.NS,Kolte-Patil Developers Limited,NSI,Real Estate Development
SONASTEER.NS,Sona Koyo Steering Systems Limited,NSI,Auto Parts
KPEL.BO,K.P. Energy Limited,BSE,
SRIKPRIND.BO,SRI KPR INDUSTRIES LTD.,BSE,
KPIT.BO,KPIT TECHNOLOGIES LIMITED,BSE,
KPRMILL.BO,K.P.R. Mill Limited,BSE,
KPRMILL-EQ.NS,K.P.R. MILL LIMITED,NSI,
KRISHNAENG.NS,KRISHNA ENGINEERING WORKS LTD.,NSI,
KREONFIN.BO,Kreon Finnancial Services Ltd,BSE,
KRISHNAENG-BE.NS,KRISHNAENGGWORKS,NSI,
KRISHNAENG-BZ.NS,KRISHNAENGGWORKS,NSI,
SHRIKRISH.BO,Shri Krishna Devcon Limited,BSE,
KRYPTONQ.BO,Krypton Industries Ltd.,BSE,
KRIPIND.BO,KRIPTOL INDUSTRIES LTD.,BSE,
KRMINT-.BO,KRM INTERNATIONAL LTD.,BSE,
KRIDHANINF-EQ.NS,KRIDHAN INFRA LIMI INR2,NSI,
KRBL.NS,KRBL Limited,NSI,Food - Major Diversified
KRISSYN.BO,KRISHNA SYNTHETICS LTD.,BSE,
KRIDHANINF.NS,KRIDHAN INFRA LIMI INR2,NSI,
SKP.BO,SHRI KRISHNA PRASADAM LTD,BSE,
KRIINFRA.BO,KRIDHAN INFRA LIMITED,BSE,
KRITINUT.BO,Kriti Nutrients Ltd,BSE,
KSOILS.BO,K.S.OILS LTD.,BSE,
KSHITIJ.BO,KSHITIZ INVESTMENT LTD.,BSE,
KSE-BE.NS,KSE-BE.NS,NSI,
KSERASERA.BO,KSS LIMITED,BSE,
KSE.BO,KSE LTD.,BSE,
KSK6.BO,KSK6.BO,BSE,
KSK-EQ.NS,KSK ENERGY VENTURES LIMITED,NSI,
KSBPUMPS.BO,KSB Pumps Limited,BSE,
KSOILS6.BO,KSOILS6.BO,BSE,
KSERASERA-BE.NS,KSS LTD INR1,NSI,
KSERASERA6.BO,KSERASERA6.BO,BSE,
KSOILS.NS,KS Oils Ltd.,NSI,
KSBPUMPS.NS,KSB Pumps Limited,NSI,Diversified Machinery
SKSYNFB.BO,S KUM SYN,BSE,
SKUMARF.BO,S KUMARSYNFB,BSE,
KULKPOWT.BO,Kulkarni Power Tools Ltd.,BSE,
SKUMARSYNF-BZ.NS,S KUMARS NATIONWIDE LTD,NSI,
SKUMSNB.BO,S KUMAR SNFB,BSE,
KUMARCO.BO,KUMARS COTEX LTD.,BSE,
KUMAKAIND.BO,KUMAKA INDUSTIES LTD.,BSE,
KUANTUM.BO,KUANTUM PAPERS LTD.,BSE,
SKUMSYF.BO,S KUMARSNFAB,BSE,
KUNALOVE.BO,KUNAL OVERSEAS LTD.,BSE,
SKUMARN.BO,S. Kumars Nationwide Ltd.,BSE,
KUBERJI.BO,Kuber Udyog Limited,BSE,
SKSNFAB.BO,S KUMAR SNFB,BSE,
SKUMAR.BO,S. Kumars Online Ltd.,BSE,
KWALITY-EQ.NS,KWALITY LIMITED,NSI,
KWALITY.NS,Kwality Limited,NSI,Food - Major Diversified
KYRALANDS.BO,KYRA LANDSCAPES LIMITED,BSE,
LT.NS,Larsen & Toubro Limited,NSI,General Contractors
SLSTLQ.BO,Sri Lakshmi Saraswathi Textiles (Arni) Limited,BSE,
SHLAKSHMI.BO,Shri Lakshmi Cotsyn Limited,BSE,
RISHILASE.BO,Rishi Laser Ltd,BSE,
RAYLA.BO,Raymed Labs Ltd.,BSE,
MOREPENLAB.NS,Morepen Laboratories Limited,NSI,Drug Manufacturers - Major
MOREPENLAB.BO,Morepen Laboratories Ltd.,BSE,
LYKALABS.NS,Lyka Labs Limited,NSI,Biotechnology
LEHAR.BO,Lawreshwar Polymers Ltd.,BSE,
LAKPRE.BO,LAKSHMI PRECISION SCREWS LTD.,BSE,
LAFFANSQ.BO,Laffans Petrochemicals Limited,BSE,
UNICHEMLAB.NS,Unichem Laboratories Limited,NSI,Drug Manufacturers - Major
SHLAKSHMI.NS,Shri Lakshmi Cotsyn Limited,NSI,
PITTILAM.NS,Pitti Laminations Limited,NSI,Rubber & Plastics
LT.BO,LARSEN & TOUBRO LTD.,BSE,
LAKSHMIMIL.BO,LAKSHMI MILLS COMPANY LTD.,BSE,
PENINLAND-EQ.NS,PENINSULA LAND LIMITED,NSI,
SHLAKSHMI-BE.NS,SHRI LAKSHMI COTSYN LTD,NSI,
LANDMARC.BO,Landmarc Leisure Corporation Limited,BSE,
PITTILAM.BO,PITTI LAMINATIONS LTD.,BSE,
LAKHOTIA.BO,LAKHOTIA POLYESTERS (INDIA) LT,BSE,
LAMBODHARA-EQ.NS,LAMBODHARA TEXTILE INR5,NSI,
ORTIN.BO,Ortin Laboratories Ltd.,BSE,
LPDC-EQ.NS,LANDMARK PROP DEV INR1,NSI,
BROOKS.BO,BROOKS LABORATORIES LTD.,BSE,
ORTINLAABS.BO,ORTIN LABORATORIES LTD,BSE,
LAOPALA.BO,La Opala RG Limited,BSE,
LAURLOR.BO,LAUREL ORGANICS LTD.,BSE,
LAKPRE.NS,Lakshmi Precision Screws Limited,NSI,Machine Tools & Accessories
NEULANDLAB-EQ.NS,NEULAND LABORATORIES LIMITED,NSI,
LAMBODHARA.NS,Lambodhara Textiles Limited,NSI,Textile Industrial
PARNAXLAB.BO,PARNAX LAB LTD.,BSE,
VIVIMEDLAB.NS,Vivimed Labs Limited,NSI,Specialty Chemicals
INDSWFTLAB.NS,Ind-Swift Laboratories Limited,NSI,Drug Manufacturers - Major
LPDC.BO,LANDMARK PROPERTY DEVELOPMENT,BSE,
PHOENIXLL-EQ.NS,PHOENIX LAMPS LTD INR10(DEMAT),NSI,
UNICHEMLAB.BO,Unichem Laboratories Limited,BSE,
UNICHEMLAB6.BO,UNICHEM LABORATORIES LTD,BSE,
SHLAKSHMI-EQ.NS,SHRI LAKSHMI COTSYN LTD.,NSI,
LYKALABS.BO,LYKA LABS LTD.,BSE,
PHOENIXLL.BO,PHOENIX LAMPS LIMITED,BSE,
SOUTLAT.BO,SOUTHERN LATEX LTD.,BSE,
NEULANDLAB.NS,Neuland Laboratories Limited,NSI,Drugs - Generic
DENISCHEM.BO,DENIS CHEM LAB LTD,BSE,
NEULANDLAB.BO,NEULAND LABORATORIES LTD.,BSE,
LATIMMETAL.BO,La Tim Metal & Industries Limi,BSE,
AUROLAB.BO,Auro Laboratories Ltd.,BSE,
BALMERL-B.BO,BALMER LAWRIE FREIGHT CONTAINE,BSE,
VIVIMEDLAB.BO,VIVIMED LABS LTD.,BSE,
VIMTALABS-EQ.NS,VIMTA LABS LIMITED,NSI,
RANBAXY.NS,Ranbaxy Laboratories Ltd.,NSI,
LT-EQ.NS,LARSEN & TOUBRO LIMITED,NSI,
MERCURYLAB.BO,Mercury Laboratories Limited,BSE,
LAXMIMACH.BO,LAKSHMI MACHINE WORKS LTD.,BSE,
COLINZ.BO,Colinz Laboratories Ltd.,BSE,
SHILPLA.BO,SHILPAX LABORATORIES LTD.,BSE,
SARVODYA.BO,SARVODAYA LABS LTD.,BSE,
SANDURL.BO,SANDUR LAMINATES LTD.,BSE,
VJLAXMIE.BO,Veejay Lakshmi Engineering Works Limited,BSE,
LAXMIMACH.NS,Lakshmi Machine Works Limited,NSI,Diversified Machinery
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,BSE,
PHOENIXLL.NS,Phoenix Lamps Limited,NSI,Electronic Equipment
LAKHANI.BO,LAKHANI INDIA LTD.,BSE,
LFIC-EQ.NS,LAKSHMI FINANCE & INR10,NSI,
LANCORHOL.BO,Lancor Holdings Ltd.,BSE,
INDSWFTLAB-EQ.NS,IND-SWIFT LABORATORIES LIMITED,NSI,
RUPALAM.BO,RUPAL LAMINATES LTD.,BSE,
MAKERSL.BO,Makers Laboratories Limited,BSE,
SHLAKSHMI-BZ.NS,SHRI LAKSHMI COTSYN LTD,NSI,
LITL6.BO,LITL6.BO,BSE,
RANBAXY.BO,Ranbaxy Laboratories Ltd.,BSE,
LABHCON.BO,LABH CONSTRUCTION LTD.,BSE,
CORALAB.BO,Coral Laboratories Limited,BSE,
LAXMIMACH6.BO,LAXMIMACH6.BO,BSE,
TEEM.BO,TEEM LABORATORIES LTD.,BSE,
PENINLAND.NS,Peninsula Land Limited,NSI,Real Estate Development
PENINLAND.BO,PENINSULA LAND LTD.,BSE,
CAPLIPOINT.NS,CAPLIN POINT LABOR INR2,NSI,
LITL.NS,Lanco Infratech Limited,NSI,Diversified Utilities
VIVIMEDLAB-EQ.NS,VIVIMED LABS LIMITED,NSI,
MOREPENLAB-EQ.NS,MOREPEN LABORATORI INR2,NSI,
PENINLAND6.BO,PENINLAND6.BO,BSE,
LAKSHMIEFL.NS,LAKSHMI ENERGY & F INR2,NSI,
ORTINLABSS.NS,ORTIN LABORATORIES INR10,NSI,
LITL.BO,Lanco Infratech Limited,BSE,
LYKALABS-EQ.NS,LYKA LABS LIMITED,NSI,
OMEGALAB.BO,OMEGALAB.BO,BSE,
ORTINLABSS-EQ.NS,ORTIN LABORATORIES INR10,NSI,
VINRKLB.BO,Rekvina Laboratories Limited,BSE,
LFIC.NS,Lakshmi Finance & Industrial Corporation Limited,NSI,Asset Management
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,BSE,
LAMBODHARA.BO,Lambodhara Textiles Ltd,BSE,
LACTOSE.BO,Lactose (India) Ltd.,BSE,
LAKSHVILAS.NS,The Lakshmi Vilas Bank Limited,NSI,Money Center Banks
LCCINFOTEC-BE.NS,LCC INFOTECH INR2,NSI,
LCCINFOTEC.BO,LCC INFOTECH LTD.,BSE,
LCCINFOTEC.NS,LCC Infotech Limited,NSI,Education & Training Services
LCCINFOTEC-EQ.NS,LCC INFOTECH INR2,NSI,
LDTXL.BO,L.D.TEXTILE INDUSTRIES LTD.,BSE,
INOXLEISUR.BO,Inox Leisure Limited,BSE,
SEAGUL.BO,SEAGULL LEAFIN LTD.,BSE,
OSWALEA.BO,OSWAL LEASING LTD.,BSE,
LEENEE.BO,Lee & Nee Softwares (Exports) Ltd.,BSE,
FIRSTLEASE.BO,First Leasing Company of India Ltd.,BSE,
INOXLEISUR-EQ.NS,INOX LEISURE LIMITED,NSI,
BERVINL.BO,Bervin Investment & Leasing Ltd.,BSE,
INOXLEISUR.NS,Inox Leisure Limited,NSI,Entertainment - Diversified
SAMLEPU.BO,SAM LEASECO LTD.,BSE,
UNTTEMI.BO,United Leasing & Industries Ltd,BSE,
FIRSTLEASE-BZ.NS,FIRST LEASING CO OF INDIA,NSI,
RAMCOSUP.BO,RAMCO SUPER LEATHERS LTD.,BSE,
SOMPLAST.BO,SOMPLAST LEATHER INDUSTRIES LT,BSE,
MAYUR.BO,Mayur Leather Products Ltd.,BSE,
VOLLF.BO,Voltaire Leasing & Finance Ltd.,BSE,
UNIRLEA.BO,UNIROLL LEATHER INDIA LTD.,BSE,
LEDOTEA.BO,Ledo Tea Company Ltd.,BSE,
MCCIL.BO,M.C.C.INVESTMENT & LEASING CO.,BSE,
LEAFIN.BO,LEAFIN INDIA LTD.,BSE,
PRETLEA.BO,PRETTO LEATHER INDUSTRIES LTD.,BSE,
UCILLEA.BO,UCIL LEASING LTD.,BSE,
LESHAIND.BO,LESHA INDUSTRIES LTD.,BSE,
LEWATERIN.BO,LE WATERINA RESORTS & HOTELS L,BSE,
SWADEIN.BO,Swadeshi Industries & Leasing Ltd.,BSE,
BRIJLEAS.BO,Brijlaxmi Leasing & Finance Ltd.,BSE,
PRALE.BO,PRAKASH LEASING LTD.,BSE,
SHVFL.BO,SHREEVATSAA FINANCE & LEASING,BSE,
SHIKHARLETR.BO,SHIKHAR LEASING & TRADING LTD.,BSE,
MAALFNC.BO,MAA LEAFIN & CAPITAL LTD.,BSE,
DELTALTD.BO,DELTA LEASING & FINANCE LTD.,BSE,
TRINITYLEA.BO,TRINITY LEAGUE INDIA LTD.,BSE,
LGBBROSLTD.NS,L.G. Balakrishnan & Bros Limited,NSI,Auto Parts
LGBBROSLTD.BO,L.G.BALAKRISHNAN & BROS.LTD.,BSE,
SUVEN.NS,Suven Life Sciences Limited,NSI,Drugs - Generic
SONATSOFTW.NS,Sonata Software Limited,NSI,
SNOWMAN-EQ.NS,SNOWMAN LOGISTICS INR10,NSI,
RPGLIFE.NS,RPG Life Sciences Limited,NSI,Drugs - Generic
PREMIERPOL-EQ.NS,PREMIER POLYFILM L INR5,NSI,
NCOPPER.NS,Nissan Copper Limited,NSI,
PARACABLES-EQ.NS,PARAMOUNT COMMUNIC INR2,NSI,
MOTHERSUMI.NS,Motherson Sumi Systems Limited,NSI,Auto Parts
MCLEODRUSS.NS,McLeod Russel India Limited,NSI,Food - Major Diversified
LINCOPH.BO,Lincoln Pharmaceuticals Ltd.,BSE,
LINAKS.BO,Linaks Microelectronics Ltd.,BSE,
COUNCODOS.NS,Country Condo'S Limited,NSI,Real Estate Development
COROMANDEL.NS,Coromandel International Limited,NSI,Agricultural Chemicals
ORCHIDPHAR-EQ.NS,ORCHID PHARMA LTD INR10,NSI,
RMMIL.NS,Resurgere Mines & Minerals India Limited,NSI,Industrial Metals & Minerals
RMMIL-EQ.NS,RESURGERE MINES & MINERALS LIMI,NSI,
PRAKASHCON-EQ.NS,PRAKASH CONSTROWEL INR1,NSI,
MANAKSTELTD.BO,Manaksia Steels Limited,BSE,
REFEX-EQ.NS,REFEX INDUSTRIES L INR10,NSI,
SAMINDUS-EQ.NS,SAM Industries Limited,NSI,
PRAKASH-EQ.NS,PRAKASH INDUSTRIES LIMITED,NSI,
MOIL.NS,MOIL Limited,NSI,Industrial Metals & Minerals
CAPFIN.BO,Capfin India Limited,BSE,
NILAINFRA-EQ.NS,NILA INFRASTRUCTUR INR1,NSI,
SUPTANERY.BO,SUPER TANNERY LIMITED,BSE,
SAB.BO,SAB INDUSTRIES LIMITED,BSE,
SYMPHONY.NS,Symphony Limited,NSI,Electronic Equipment
MINDAIND-EQ.NS,MINDA INDUSTRIES LIMITED,NSI,
CAIRN-EQ.NS,CAIRN INDIA LIMITED,NSI,
NECLIFE.NS,Nectar Lifesciences Limited,NSI,Drug Manufacturers - Major
ORIENTLTD-EQ.NS,ORIENT PRESS LTD INR10,NSI,
SAUMYACAP.BO,SAUMYA CAPITAL LIMITED,BSE,
LYCOS-EQ.NS,LYCOS INTERNET LTD INR2,NSI,
MCLEODRUSS-EQ.NS,MCLEOD RUSSEL INDIA LIMITED,NSI,
SKIL.BO,SKIL Infrastructure Limited,BSE,
ENGINERSIN-EQ.NS,ENGINEERS INDIA LIMITED,NSI,
ORIENTREF-EQ.NS,ORIENT REFRACTORIES LIMITED,NSI,
PONNIERODE-EQ.NS,PONNI SUGARS ERODE INR10.00,NSI,
TIMBOR-BZ.NS,TIMBOR HOME LIMITED,NSI,
THERMAX-EQ.NS,THERMAX LIMITED,NSI,
PHOENIXLTD.NS,The Phoenix Mills Limited,NSI,Real Estate Development
GRPLTD-EQ.NS,GRP LTD INR10 (DEMAT),NSI,
MAHABIR.BO,SVP HOUSING LTD,BSE,
INSECTICID-EQ.NS,INSECTICIDES (INDIA) LIMITED,NSI,
RICHIRICH.BO,RICHIRICH INVENTURES LIMITED,BSE,
LICNFNHGP.BO,LIC MF EXHNGE TRADED FUND NIFT,BSE,
NESTLEIND-EQ.NS,NESTLE INDIA LIMITED,NSI,
SMSTECH.BO,SMS TECHSOFT (INDIA) LIMITED,BSE,
TORNTPHARM-EQ.NS,TORRENT PHARMACEUTICALS LIMITED,NSI,
MAJESCO.NS,MAJESCO LIMITED INR5,NSI,
SKFINDIA-EQ.NS,SKF INDIA LIMITED,NSI,
NAKODA.BO,NAKODA LIMITED,BSE,
POLYPLEX-EQ.NS,POLYPLEX CORPORATION LIMITED,NSI,
STAR.BO,Strides Shasun Limited,BSE,
CAPPIPES.BO,Captain Pipes Limited,BSE,
MANGTIMBER.NS,Mangalam Timber Products Limited,NSI,"Lumber, Wood Production"
TATAMETALI-EQ.NS,TATA METALIKS LIMITED,NSI,
TUBEINVEST.NS,TI Financial Holdings Limited,NSI,Auto Parts
SMPL-EQ.NS,SPLENDID METAL PRO INR10,NSI,
BANCOINDIA.NS,Banco Products (India) Limited,NSI,Auto Parts
UPL.NS,UPL Limited,NSI,Agricultural Chemicals
SALORAINTL.NS,Salora International Limited,NSI,Electronic Equipment
VRLLOG-EQ.NS,VRL LOGISTICS LTD INR10,NSI,
STEL-EQ.NS,STEL HOLDINGS LIMITED,NSI,
SPACEAGE.BO,Spaceage Products Limited,BSE,
INDUSINDBK.NS,IndusInd Bank Limited,NSI,Money Center Banks
SIGNET-EQ.NS,SIGNET INDUSTRIES INR1,NSI,
MOLDTKPAC-EQ.NS,MOLD-TEK PACKAGING INR5,NSI,
MCDHOLDING-EQ.NS,MCDOWELL HOLDINGS LIMITED,NSI,
LOVABLE.BO,LOVABLE LINGERIE LTD.,BSE,
GREAVESCOT-EQ.NS,GREAVES COTTON LIMITED,NSI,
SPMLINFRA.BO,SPML INFRA LIMITED,BSE,
TNTELE-EQ.NS,TAMILNADU TELECOMM INR10,NSI,
UNIVCABLES-EQ.NS,UNIVERSAL CABLES INR10,NSI,
GRAVITA.NS,Gravita India Limited,NSI,Metal Fabrication
TECHIN-BE.NS,TECHINDIA NIRMAN LIMITED,NSI,
MINFY.BO,Mahaveer Infoway Limited,BSE,
SHARDAMOTR-EQ.NS,SHARDA MOTOR INDUS INR10,NSI,
NOESISIND.BO,NOESIS INDUSTRIES LIMITED,BSE,
NITCO-EQ.NS,NITCO LIMITED,NSI,
UNITY-EQ.NS,UNITY INFRAPROJECTS LIMITED,NSI,
OYEEEE.BO,Oyeeee Media Limited,BSE,
PNEUMATIC-EQ.NS,PNEUMATIC HOLDINGS INR10,NSI,
LIBORD.BO,LIBORD SECURITIES LTD.,BSE,
NOBPOL.BO,NOBLE POLYMERS LIMITED,BSE,
GRASIM-IL.NS,GRASIM INDUSTRIES INR2,NSI,
METROGLOBL.BO,METROGLOBAL LIMITED,BSE,
PROZONINTU-EQ.NS,PROZONE INTU PROPE INR2,NSI,
TATASTEEL-EQ.NS,TATA STEEL LIMITED,NSI,
RAJINFRA.BO,RAJESWARI INFRASTRUCTURE LIMIT,BSE,
SRGINFOTEC.NS,PAN INDIA CORP INR10,NSI,
INDOTECH-EQ.NS,INDO TECH TRANSFORMERS LIMITED,NSI,
CASTEXTECH.NS,Castex Technologies Limited,NSI,Auto Parts
SUPREMEIND-EQ.NS,SUPREME INDUSTRIES INR2,NSI,
PARINFRA.BO,PARAB INFRA LIMITED,BSE,
SHREYAS-BE.NS,SHREYAS-BE.NS,NSI,
MBLINFRA-EQ.NS,MBL INFRASTRUCTURES LIMITED,NSI,
GRAVITA-EQ.NS,GRAVITA INDIA LIMITED,NSI,
DELTAMAGNT-EQ.NS,DELTA MAGNETS LTD INR10,NSI,
LKPFINABBPH.BO,LKPFINANCE*,BSE,
LKPFIN.BO,LKP Finance Limited,BSE,
PUNJLLOYD4.BO,PUNJLLOYD4.BO,BSE,
LLORF.BO,LLOYD ROCKFIBRES LTD.,BSE,
STEWARTQ.BO,Stewarts & Lloyds Of India Ltd.,BSE,
PUNJLLOYD.NS,Punj Lloyd Limited,NSI,General Contractors
PUNJLLOYD.BO,Punj Lloyd Ltd.,BSE,
LLOYDFIN.NS,LLOYDS FINANCE INR10,NSI,
LML.BO,LML Ltd.,BSE,
LML.NS,LML Limited,NSI,Auto Manufacturers - Major
PETRONET-EQ.NS,PETRONET LNG LIMITED,NSI,
PETRONET.BO,Petronet LNG Ltd.,BSE,
PETRONET-IL.NS,PETRONET LNG INR10,NSI,
LNIND.BO,LN INDUSTRIES INDIA LTD.,BSE,
PETRONET.NS,Petronet LNG Limited,NSI,Oil & Gas Refining & Marketing
SICAL.NS,Sical Logistics Limited,NSI,Air Delivery & Freight Services
PATINTLOG.NS,Patel Integrated Logistics Limited,NSI,Air Delivery & Freight Services
PATINTLOG.BO,Patel Integrated Logistics Limited,BSE,
LONTE.BO,Longview Tea Company Ltd.,BSE,
LOHIASEC.BO,Lohia Securities Ltd.,BSE,
SHREYAS.NS,Shreyas Shipping and Logistics Limited,NSI,Shipping
LOHIAPL.BO,LOHIA POLYESTER LTD.,BSE,
TIGERLOGS.BO,TIGER LOGISTICS (INDIA) LTD,BSE,
SICAL.BO,Sical Logistics Ltd.,BSE,
LOGIXMICRO6.BO,LOGIXMICRO6.BO,BSE,
LOKESHMACH.BO,LOKESH MACHINES LTD.,BSE,
SHREYAS.BO,SHREYAS SHIPPING & LOGISTICS L,BSE,
LOVABLE.NS,Lovable Lingerie Limited,NSI,Textile - Apparel Clothing
LOKESHMACH.NS,Lokesh Machines Limited,NSI,Diversified Machinery
SNOWMAN.BO,SNOWMAN LOGISTICS LTD,BSE,
SNOWMAN.NS,Snowman Logistics Limited,NSI,Air Delivery & Freight Services
WOMENSNEXT.BO,WOMENS NEXT LOUNGERIES LTD,BSE,
LOVABLE-EQ.NS,LOVABLE LINGERIE LIMITED,NSI,
LOYALTEX.BO,Loyal Textile Mills Limited,BSE,
LOKHSG.BO,Lok Housing & Constructions Ltd.,BSE,
LORDSCH.BO,LORDS CHEMICALS LTD.,BSE,
SKSLOGLTD.BO,Shahi Shipping Limited,BSE,
VRLLOG.NS,VRL Logistics Limited,NSI,Trucking
SHAKTIGAS.BO,SHRI SHAKTI LPG LTD.,BSE,
LSIND.BO,LS INDUSTRIES LTD.,BSE,
SHETR.BO,Shetron Ltd.,BSE,
SHERVANI.BO,Shervani Industrial Syndicate Ltd,BSE,
SENBO.BO,Senbo Industries Limited,BSE,
SAKHTISUG.NS,Sakthi Sugars Limited,NSI,Confectioners
PRIYADSP.BO,Priyadarsini Limited,BSE,
PRIMESECU.NS,Prime Securities Limited,NSI,Investment Brokerage - National
PRAJIND.BO,Praj Industries Ltd.,BSE,
PHOTOQUP.BO,Photoquip India Ltd.,BSE,
PERSISTENT.BO,Persistent Systems Limited,BSE,
PARSHINV.BO,Parsharti Investment Ltd,BSE,
INVICTA.BO,Invicta Meditek Limited,BSE,
INFOMEDIA.NS,Infomedia Press Limited,NSI,Publishing - Newspapers
INFOMEDIA.BO,Infomedia Press Limited,BSE,
INDPRUD.BO,Industrial & Prudential Investment Company Ltd.,BSE,
COUNCODOS.BO,Country Condo'S Limited,BSE,
TYROON.BO,Tyroon Tea Co. Ltd.,BSE,
TYCHE.BO,Tyche Industries Ltd,BSE,
TVSMOTOR.NS,TVS Motor Company Limited,NSI,Auto Manufacturers - Major
TVSMOTOR.BO,TVS Motor Company Limited,BSE,
TUTIS.BO,Tutis Technologies Ltd,BSE,
TTML.NS,Tata Teleservices (Maharashtra) Limited,NSI,Wireless Communications
TSL.BO,TSL Industries Limited,BSE,
TRITON.BO,Triton Corp Limited,BSE,
TRF.NS,TRF Limited,NSI,Diversified Machinery
TRF.BO,TRF Limited,BSE,
TRANSFRE.BO,Trans Freight Containers Limited,BSE,
TPLPLAST.BO,TPL Plastech Limited,BSE,
TNTELE.BO,Tamilnadu Telecommunications Limited,BSE,
TITAN.NS,Titan Company Limited,NSI,Jewelry Stores
TIJARIA.NS,Tijaria Polypipes Limited,NSI,Rubber & Plastics
TI.NS,Tilaknagar Industries Ltd.,NSI,Beverages - Wineries & Distillers
THOMASCOOK.BO,Thomas Cook (India) Limited,BSE,
THERMAX.NS,Thermax Limited,NSI,Diversified Machinery
THERMAX.BO,Thermax Ltd.,BSE,
STERS.BO,Sterling Powergensys Limited,BSE,
TECPRO.NS,Tecpro Systems Limited,NSI,
TECPO.BO,Techtran Polylenses Ltd.,BSE,
TCS.BO,Tata Consultancy Services Limited,BSE,
TCMLMTD.BO,TCM Limited,BSE,
TATAPOWER.BO,The Tata Power Company Limited,BSE,
TATAMTRDVR.NS,Tata Motors Limited,NSI,Auto Manufacturers - Major
TATAMETALI.BO,Tata Metaliks Limited,BSE,
TATACOMM.NS,Tata Communications Limited,NSI,Wireless Communications
