TICKER,NAME,SERIES,SYMBOL,SLUG
SALSTEEL.NS,S.A.L. Steel Limited,EQ,SALSTEEL,salsteel
SALZERELEC.NS,Salzer Electronics Limited,EQ,SALZERELEC,salzerelec
SAMBHAAV.NS,Sambhaav Media Limited,EQ,SAMBHAAV,sambhaav
SANCO.NS,Sanco Industries Limited,BZ,SANCO,sanco
SANDESH.NS,The Sandesh Limited,EQ,SANDESH,sandesh
SANDHAR.NS,Sandhar Technologies Limited,EQ,SANDHAR,sandhar
SANGAMIND.NS,Sangam (India) Limited,EQ,SANGAMIND,sangamind
SANGHIIND.NS,Sanghi Industries Limited,EQ,SANGHIIND,sanghiind
SANGHVIMOV.NS,Sanghvi Movers Limited,EQ,SANGHVIMOV,sanghvimov
SANGINITA.NS,Sanginita Chemicals Limited,EQ,SANGINITA,sanginita
SANOFI.NS,Sanofi India Limited,EQ,SANOFI,sanofi
SANSERA.NS,Sansera Engineering Limited,EQ,SANSERA,sansera
SAPPHIRE.NS,Sapphire Foods India Limited,EQ,SAPPHIRE,sapphire
SARDAEN.NS,Sarda Energy & Minerals Limited,EQ,SARDAEN,sardaen
SAREGAMA.NS,Saregama India Limited,EQ,SAREGAMA,saregama
SARLAPOLY.NS,Sarla Performance Fibers Limited,EQ,SARLAPOLY,sarlapoly
SARVESHWAR.NS,Sarveshwar Foods Limited,EQ,SARVESHWAR,sarveshwar
SASKEN.NS,Sasken Technologies Limited,EQ,SASKEN,sasken
SASTASUNDR.NS,Sastasundar Ventures Limited,EQ,SASTASUNDR,sastasundr
SATIA.NS,Satia Industries Limited,EQ,SATIA,satia
SATIN.NS,Satin Creditcare Network Limited,EQ,SATIN,satin
SATINDLTD.NS,Sat Industries Limited,EQ,SATINDLTD,satindltd
SBC.NS,SBC Exports Limited,EQ,SBC,sbc
SBCL.NS,Shivalik Bimetal Controls Limited,EQ,SBCL,sbcl
SBGLP.NS,Suratwwala Business Group Limited,EQ,SBGLP,sbglp
SBICARD.NS,SBI Cards and Payment Services Limited,EQ,SBICARD,sbicard
SBILIFE.NS,SBI Life Insurance Company Limited,EQ,SBILIFE,sbilife
SBIN.NS,State Bank of India,EQ,SBIN,sbin
SCAPDVR.NS,Stampede Capital Limited,EQ,SCAPDVR,scapdvr
SCHAEFFLER.NS,Schaeffler India Limited,EQ,SCHAEFFLER,schaeffler
SCHAND.NS,S Chand And Company Limited,EQ,SCHAND,schand
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,EQ,SCHNEIDER,schneider
SCI.NS,Shipping Corporation Of India Limited,EQ,SCI,sci
SCPL.NS,Sheetal Cool Products Limited,EQ,SCPL,scpl
SDBL.NS,Som Distilleries & Breweries Limited,EQ,SDBL,sdbl
SDBL-RE1.NS,Som Dist & Brew Ltd-RE,BE,SDBL-RE1,sdbl-re1
SEAMECLTD.NS,Seamec Limited,EQ,SEAMECLTD,seamecltd
SECURCRED.NS,SecUR Credentials Limited,EQ,SECURCRED,securcred
SECURKLOUD.NS,SECUREKLOUD TECHNOLOGIES LIMITED,EQ,SECURKLOUD,securkloud
SEJALLTD.NS,Sejal Glass Limited,BE,SEJALLTD,sejalltd
SELAN.NS,Selan Exploration Technology Limited,EQ,SELAN,selan
SELMC.NS,SEL Manufacturing Company Limited,BE,SELMC,selmc
SEPC.NS,SEPC Limited,EQ,SEPC,sepc
SEPOWER.NS,S.E. Power Limited,EQ,SEPOWER,sepower
SEQUENT.NS,Sequent Scientific Limited,EQ,SEQUENT,sequent
SERVOTECH.NS,Servotech Power Systems Limited,BE,SERVOTECH,servotech
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,EQ,SESHAPAPER,seshapaper
SETCO.NS,Setco Automotive Limited,BE,SETCO,setco
SEYAIND.NS,Seya Industries Limited,EQ,SEYAIND,seyaind
SFL.NS,Sheela Foam Limited,EQ,SFL,sfl
SGIL.NS,Synergy Green Industries Limited,EQ,SGIL,sgil
SGL.NS,STL Global Limited,EQ,SGL,sgl
SHAHALLOYS.NS,Shah Alloys Limited,EQ,SHAHALLOYS,shahalloys
SHAILY.NS,Shaily Engineering Plastics Limited,EQ,SHAILY,shaily
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,EQ,SHAKTIPUMP,shaktipump
SHALBY.NS,Shalby Limited,EQ,SHALBY,shalby
SHALPAINTS.NS,Shalimar Paints Limited,EQ,SHALPAINTS,shalpaints
SHANKARA.NS,Shankara Building Products Limited,EQ,SHANKARA,shankara
SHANTI.NS,Shanti Overseas (India) Limited,EQ,SHANTI,shanti
SHANTIGEAR.NS,Shanthi Gears Limited,EQ,SHANTIGEAR,shantigear
SHARDACROP.NS,Sharda Cropchem Limited,EQ,SHARDACROP,shardacrop
SHARDAMOTR.NS,Sharda Motor Industries Limited,EQ,SHARDAMOTR,shardamotr
SHAREINDIA.NS,Share India Securities Limited,EQ,SHAREINDIA,shareindia
SHEMAROO.NS,Shemaroo Entertainment Limited,EQ,SHEMAROO,shemaroo
SHILPAMED.NS,Shilpa Medicare Limited,EQ,SHILPAMED,shilpamed
SHIVALIK.NS,Shivalik Rasayan Limited,EQ,SHIVALIK,shivalik
SHIVAMAUTO.NS,Shivam Autotech Limited,EQ,SHIVAMAUTO,shivamauto
SHIVAMILLS.NS,Shiva Mills Limited,EQ,SHIVAMILLS,shivamills
SHIVATEX.NS,Shiva Texyarn Limited,EQ,SHIVATEX,shivatex
SHK.NS,S H Kelkar and Company Limited,EQ,SHK,shk
SHOPERSTOP.NS,Shoppers Stop Limited,EQ,SHOPERSTOP,shoperstop
SHRADHA.NS,Shradha Infraprojects Limited,EQ,SHRADHA,shradha
SHREDIGCEM.NS,Shree Digvijay Cement Co.Ltd,EQ,SHREDIGCEM,shredigcem
SHREECEM.NS,SHREE CEMENT LIMITED,EQ,SHREECEM,shreecem
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,EQ,SHREEPUSHK,shreepushk
SHREERAMA.NS,Shree Rama Multi-Tech Limited,EQ,SHREERAMA,shreerama
SHRENIK.NS,Shrenik Limited,EQ,SHRENIK,shrenik
SHREYANIND.NS,Shreyans Industries Limited,EQ,SHREYANIND,shreyanind
SHREYAS.NS,Shreyas Shipping & Logistics Limited,EQ,SHREYAS,shreyas
SHRIPISTON.NS,Shriram Pistons & Rings Limited,BE,SHRIPISTON,shripiston
SHRIRAMFIN.NS,Shriram Finance Limited,EQ,SHRIRAMFIN,shriramfin
SHRIRAMPPS.NS,Shriram Properties Limited,EQ,SHRIRAMPPS,shrirampps
SHYAMCENT.NS,Shyam Century Ferrous Limited,EQ,SHYAMCENT,shyamcent
SHYAMMETL.NS,Shyam Metalics and Energy Limited,EQ,SHYAMMETL,shyammetl
SHYAMTEL.NS,Shyam Telecom Limited,EQ,SHYAMTEL,shyamtel
SIEMENS.NS,Siemens Limited,EQ,SIEMENS,siemens
SIGACHI.NS,Sigachi Industries Limited,EQ,SIGACHI,sigachi
SIGIND.NS,Signet Industries Limited,EQ,SIGIND,sigind
SIKKO.NS,Sikko Industries Limited,EQ,SIKKO,sikko
SIL.NS,Standard Industries Limited,BE,SIL,sil
SILGO.NS,Silgo Retail Limited,EQ,SILGO,silgo
SILINV.NS,SIL Investments Limited,EQ,SILINV,silinv
SILLYMONKS.NS,Silly Monks Entertainment Limited,EQ,SILLYMONKS,sillymonks
SILVERTUC.NS,Silver Touch Technologies Limited,EQ,SILVERTUC,silvertuc
SIMBHALS.NS,Simbhaoli Sugars Limited,EQ,SIMBHALS,simbhals
SIMPLEXINF.NS,Simplex Infrastructures Limited,EQ,SIMPLEXINF,simplexinf
SINTERCOM.NS,Sintercom India Limited,EQ,SINTERCOM,sintercom
SIRCA.NS,Sirca Paints India Limited,EQ,SIRCA,sirca
SIS.NS,SIS LIMITED,EQ,SIS,sis
SITINET.NS,Siti Networks Limited,EQ,SITINET,sitinet
SIYSIL.NS,Siyaram Silk Mills Limited,EQ,SIYSIL,siysil
SJS.NS,S.J.S. Enterprises Limited,EQ,SJS,sjs
SJVN.NS,SJVN Limited,EQ,SJVN,sjvn
SKFINDIA.NS,SKF India Limited,EQ,SKFINDIA,skfindia
SKIPPER.NS,Skipper Limited,EQ,SKIPPER,skipper
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,EQ,SKMEGGPROD,skmeggprod
SKYGOLD.NS,Sky Gold Limited,EQ,SKYGOLD,skygold
SMARTLINK.NS,Smartlink Holdings Limited,EQ,SMARTLINK,smartlink
SMCGLOBAL.NS,SMC Global Securities Limited,EQ,SMCGLOBAL,smcglobal
SMLISUZU.NS,SML Isuzu Limited,EQ,SMLISUZU,smlisuzu
SMLT.NS,Sarthak Metals Limited,EQ,SMLT,smlt
SMSLIFE.NS,SMS Lifesciences India Limited,EQ,SMSLIFE,smslife
SMSPHARMA.NS,SMS Pharmaceuticals Limited,EQ,SMSPHARMA,smspharma
SNOWMAN.NS,Snowman Logistics Limited,EQ,SNOWMAN,snowman
SOBHA.NS,Sobha Limited,EQ,SOBHA,sobha
SOFTTECH.NS,Softtech Engineers Limited,EQ,SOFTTECH,softtech
SOLARA.NS,Solara Active Pharma Sciences Limited,EQ,SOLARA,solara
SOLARINDS.NS,Solar Industries India Limited,EQ,SOLARINDS,solarinds
SOMANYCERA.NS,Somany Ceramics Limited,EQ,SOMANYCERA,somanycera
SOMATEX.NS,Soma Textiles & Industries Limited,BE,SOMATEX,somatex
SOMICONVEY.NS,Somi Conveyor Beltings Limited,EQ,SOMICONVEY,somiconvey
SONACOMS.NS,Sona BLW Precision Forgings Limited,EQ,SONACOMS,sonacoms
SONAMCLOCK.NS,Sonam Clock Limited,EQ,SONAMCLOCK,sonamclock
SONATSOFTW.NS,Sonata Software Limited,EQ,SONATSOFTW,sonatsoftw
SOTL.NS,Savita Oil Technologies Limited,EQ,SOTL,sotl
SOUTHBANK.NS,The South Indian Bank Limited,EQ,SOUTHBANK,southbank
SOUTHWEST.NS,South West Pinnacle Exploration Limited,EQ,SOUTHWEST,southwest
SPAL.NS,S. P. Apparels Limited,EQ,SPAL,spal
SPANDANA.NS,Spandana Sphoorty Financial Limited,EQ,SPANDANA,spandana
SPARC.NS,Sun Pharma Advanced Research Company Limited,EQ,SPARC,sparc
SPCENET.NS,Spacenet Enterprises India Limited,EQ,SPCENET,spcenet
SPECIALITY.NS,Speciality Restaurants Limited,EQ,SPECIALITY,speciality
SPENCERS.NS,Spencer's Retail Limited,EQ,SPENCERS,spencers
SPENTEX.NS,Spentex Industries Limited,BZ,SPENTEX,spentex
SPIC.NS,Southern Petrochemicals Industries Corporation  Limited,EQ,SPIC,spic
SPICEJET.NS,SPICEJET LTD,EQ,SPICEJET,spicejet
SPLIL.NS,SPL Industries Limited,EQ,SPLIL,splil
SPLPETRO.NS,Supreme Petrochem Limited,EQ,SPLPETRO,splpetro
SPMLINFRA.NS,SPML Infra Limited,BE,SPMLINFRA,spmlinfra
SPORTKING.NS,Sportking India Limited,EQ,SPORTKING,sportking
SREEL.NS,Sreeleathers Limited,EQ,SREEL,sreel
SRF.NS,SRF Limited,EQ,SRF,srf
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,EQ,SRHHYPOLTD,srhhypoltd
SRPL.NS,Shree Ram Proteins Limited,EQ,SRPL,srpl
SSWL.NS,Steel Strips Wheels Limited,EQ,SSWL,sswl
STAR.NS,Strides Pharma Science Limited,EQ,STAR,star
STARCEMENT.NS,Star Cement Limited,EQ,STARCEMENT,starcement
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,EQ,STARHEALTH,starhealth
STARPAPER.NS,Star Paper Mills Limited,EQ,STARPAPER,starpaper
STARTECK.NS,Starteck Finance Limited,EQ,STARTECK,starteck
STCINDIA.NS,The State Trading Corporation of India Limited,EQ,STCINDIA,stcindia
STEELCAS.NS,Steelcast Limited,EQ,STEELCAS,steelcas
STEELCITY.NS,Steel City Securities Limited,EQ,STEELCITY,steelcity
STEELXIND.NS,STEEL EXCHANGE INDIA LIMITED,EQ,STEELXIND,steelxind
STEL.NS,Stel Holdings Limited,EQ,STEL,stel
STERTOOLS.NS,Sterling Tools Limited,EQ,STERTOOLS,stertools
STLTECH.NS,Sterlite Technologies Limited,EQ,STLTECH,stltech
STOVEKRAFT.NS,Stove Kraft Limited,EQ,STOVEKRAFT,stovekraft
STYLAMIND.NS,Stylam Industries Limited,EQ,STYLAMIND,stylamind
STYRENIX.NS,Styrenix Performance Materials Limited,EQ,STYRENIX,styrenix
SUBEXLTD.NS,Subex Limited,EQ,SUBEXLTD,subexltd
SUBROS.NS,Subros Limited,EQ,SUBROS,subros
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,EQ,SUDARSCHEM,sudarschem
SUKHJITS.NS,Sukhjit Starch & Chemicals Limited,EQ,SUKHJITS,sukhjits
SULA.NS,Sula Vineyards Limited,EQ,SULA,sula
SUMEETINDS.NS,Sumeet Industries Limited,BE,SUMEETINDS,sumeetinds
SUMICHEM.NS,Sumitomo Chemical India Limited,EQ,SUMICHEM,sumichem
SUMIT.NS,Sumit Woods Limited,BE,SUMIT,sumit
SUMMITSEC.NS,Summit Securities Limited,EQ,SUMMITSEC,summitsec
SUNCLAYLTD.NS,Sundaram Clayton Limited,EQ,SUNCLAYLTD,sunclayltd
SUNDARAM.NS,Sundaram Multi Pap Limited,EQ,SUNDARAM,sundaram
SUNDARMFIN.NS,Sundaram Finance Limited,EQ,SUNDARMFIN,sundarmfin
SUNDARMHLD.NS,Sundaram Finance Holdings Limited,EQ,SUNDARMHLD,sundarmhld
SUNDRMBRAK.NS,Sundaram Brake Linings Limited,EQ,SUNDRMBRAK,sundrmbrak
SUNDRMFAST.NS,Sundram Fasteners Limited,EQ,SUNDRMFAST,sundrmfast
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,EQ,SUNFLAG,sunflag
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,EQ,SUNPHARMA,sunpharma
SUNTECK.NS,Sunteck Realty Limited,EQ,SUNTECK,sunteck
SUNTV.NS,Sun TV Network Limited,EQ,SUNTV,suntv
SUPERHOUSE.NS,Superhouse Limited,EQ,SUPERHOUSE,superhouse
SUPERSPIN.NS,Super Spinning Mills Limited,EQ,SUPERSPIN,superspin
SUPRAJIT.NS,Suprajit Engineering Limited,EQ,SUPRAJIT,suprajit
SUPREMEENG.NS,Supreme Engineering Limited,BE,SUPREMEENG,supremeeng
SUPREMEIND.NS,Supreme Industries Limited,EQ,SUPREMEIND,supremeind
SUPREMEINF.NS,Supreme Infrastructure India Limited,EQ,SUPREMEINF,supremeinf
SUPRIYA.NS,Supriya Lifescience Limited,EQ,SUPRIYA,supriya
SURANASOL.NS,Surana Solar Limited,EQ,SURANASOL,suranasol
SURANAT&P.NS,Surana Telecom and Power Limited,EQ,SURANAT&P,suranat&p
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,EQ,SURYALAXMI,suryalaxmi
SURYAROSNI.NS,Surya Roshni Limited,EQ,SURYAROSNI,suryarosni
SURYODAY.NS,Suryoday Small Finance Bank Limited,EQ,SURYODAY,suryoday
SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,EQ,SUTLEJTEX,sutlejtex
SUULD.NS,Suumaya Industries Limited,EQ,SUULD,suuld
SUVEN.NS,Suven Life Sciences Limited,EQ,SUVEN,suven
SUVENPHAR.NS,Suven Pharmaceuticals Limited,EQ,SUVENPHAR,suvenphar
SUVIDHAA.NS,Suvidhaa Infoserve Limited,BE,SUVIDHAA,suvidhaa
SUZLON.NS,Suzlon Energy Limited,EQ,SUZLON,suzlon
SVLL.NS,Shree Vasu Logistics Limited,EQ,SVLL,svll
SVPGLOB.NS,SVP GLOBAL TEXTILES LIMITED,EQ,SVPGLOB,svpglob
SWANENERGY.NS,Swan Energy Limited,EQ,SWANENERGY,swanenergy
SWARAJENG.NS,Swaraj Engines Limited,EQ,SWARAJENG,swarajeng
SWELECTES.NS,Swelect Energy Systems Limited,EQ,SWELECTES,swelectes
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,EQ,SWSOLAR,swsolar
SYMPHONY.NS,Symphony Limited,EQ,SYMPHONY,symphony
SYNCOMF.NS,Syncom Formulations (India) Limited,EQ,SYNCOMF,syncomf
SYNGENE.NS,Syngene International Limited,EQ,SYNGENE,syngene
SYRMA.NS,Syrma SGS Technology Limited,EQ,SYRMA,syrma
TAINWALCHM.NS,Tainwala Chemical and Plastic (I) Limited,EQ,TAINWALCHM,tainwalchm
TAJGVK.NS,Taj GVK Hotels & Resorts Limited,EQ,TAJGVK,tajgvk
TAKE.NS,Take Solutions Limited,EQ,TAKE,take
TALBROAUTO.NS,Talbros Automotive Components Limited,EQ,TALBROAUTO,talbroauto
TANLA.NS,Tanla Platforms Limited,EQ,TANLA,tanla
TANTIACONS.NS,Tantia Constructions Limited,BZ,TANTIACONS,tantiacons
TARAPUR.NS,Tarapur Transformers Limited,EQ,TARAPUR,tarapur
TARC.NS,TARC Limited,EQ,TARC,tarc
TARMAT.NS,Tarmat Limited,EQ,TARMAT,tarmat
TARSONS.NS,Tarsons Products Limited,EQ,TARSONS,tarsons
TASTYBITE.NS,Tasty Bite Eatables Limited,EQ,TASTYBITE,tastybite
TATACHEM.NS,Tata Chemicals Limited,EQ,TATACHEM,tatachem
TATACOFFEE.NS,Tata Coffee Limited,EQ,TATACOFFEE,tatacoffee
TATACOMM.NS,Tata Communications Limited,EQ,TATACOMM,tatacomm
TATACONSUM.NS,TATA CONSUMER PRODUCTS LIMITED,EQ,TATACONSUM,tataconsum
TATAELXSI.NS,Tata Elxsi Limited,EQ,TATAELXSI,tataelxsi
TATAINVEST.NS,Tata Investment Corporation Limited,EQ,TATAINVEST,tatainvest
TATAMETALI.NS,Tata Metaliks Limited,EQ,TATAMETALI,tatametali
TATAMOTORS.NS,Tata Motors Limited,EQ,TATAMOTORS,tatamotors
TATAMTRDVR.NS,Tata Motors Limited,EQ,TATAMTRDVR,tatamtrdvr
TATAPOWER.NS,Tata Power Company Limited,EQ,TATAPOWER,tatapower
TATASTEEL.NS,Tata Steel Limited,EQ,TATASTEEL,tatasteel
TATASTLLP.NS,Tata Steel Long Products Limited,EQ,TATASTLLP,tatastllp
TATVA.NS,Tatva Chintan Pharma Chem Limited,EQ,TATVA,tatva
TBZ.NS,Tribhovandas Bhimji Zaveri Limited,EQ,TBZ,tbz
TCI.NS,Transport Corporation of India Limited,EQ,TCI,tci
TCIEXP.NS,TCI Express Limited,EQ,TCIEXP,tciexp
TCNSBRANDS.NS,TCNS Clothing Co. Limited,EQ,TCNSBRANDS,tcnsbrands
TCPLPACK.NS,TCPL Packaging Limited,EQ,TCPLPACK,tcplpack
TCS.NS,Tata Consultancy Services Limited,EQ,TCS,tcs
TDPOWERSYS.NS,TD Power Systems Limited,EQ,TDPOWERSYS,tdpowersys
TEAMLEASE.NS,Teamlease Services Limited,EQ,TEAMLEASE,teamlease
TECHIN.NS,Techindia Nirman Limited,BE,TECHIN,techin
TECHM.NS,Tech Mahindra Limited,EQ,TECHM,techm
TECHNOE.NS,Techno Electric & Engineering Company Limited,EQ,TECHNOE,technoe
TECILCHEM.NS,TECIL Chemicals and Hydro Power Limited,BE,TECILCHEM,tecilchem
TEGA.NS,Tega Industries Limited,EQ,TEGA,tega
TEJASNET.NS,Tejas Networks Limited,EQ,TEJASNET,tejasnet
TEMBO.NS,Tembo Global Industries Limited,EQ,TEMBO,tembo
TERASOFT.NS,Tera Software Limited,EQ,TERASOFT,terasoft
TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,EQ,TEXINFRA,texinfra
TEXMOPIPES.NS,Texmo Pipes and Products Limited,EQ,TEXMOPIPES,texmopipes
TEXRAIL.NS,Texmaco Rail & Engineering Limited,EQ,TEXRAIL,texrail
TFCILTD.NS,Tourism Finance Corporation of India Limited,EQ,TFCILTD,tfciltd
TFL.NS,Transwarranty Finance Limited,EQ,TFL,tfl
TGBHOTELS.NS,TGB Banquets And Hotels Limited,EQ,TGBHOTELS,tgbhotels
THANGAMAYL.NS,Thangamayil Jewellery Limited,EQ,THANGAMAYL,thangamayl
THEINVEST.NS,The Investment Trust Of India Limited,EQ,THEINVEST,theinvest
THEMISMED.NS,Themis Medicare Limited,EQ,THEMISMED,themismed
THERMAX.NS,Thermax Limited,EQ,THERMAX,thermax
THOMASCOOK.NS,Thomas Cook  (India)  Limited,EQ,THOMASCOOK,thomascook
THOMASCOTT.NS,Thomas Scott (India) Limited,BE,THOMASCOTT,thomascott
THYROCARE.NS,Thyrocare Technologies Limited,EQ,THYROCARE,thyrocare
TI.NS,Tilaknagar Industries Limited,EQ,TI,ti
TIDEWATER.NS,Tide Water Oil Company (India) Limited,EQ,TIDEWATER,tidewater
TIIL.NS,Technocraft Industries (India) Limited,EQ,TIIL,tiil
TIINDIA.NS,Tube Investments of India Limited,EQ,TIINDIA,tiindia
TIJARIA.NS,Tijaria Polypipes Limited,EQ,TIJARIA,tijaria
TIL.NS,TIL Limited,BZ,TIL,til
TIMESGTY.NS,Times Guaranty Limited,EQ,TIMESGTY,timesgty
TIMETECHNO.NS,Time Technoplast Limited,EQ,TIMETECHNO,timetechno
TIMKEN.NS,Timken India Limited,EQ,TIMKEN,timken
TINPLATE.NS,The Tinplate Company of India Limited,EQ,TINPLATE,tinplate
TIPSFILMS.NS,Tips Films Limited,EQ,TIPSFILMS,tipsfilms
TIPSINDLTD.NS,TIPS Industries Limited,EQ,TIPSINDLTD,tipsindltd
TIRUMALCHM.NS,Thirumalai Chemicals Limited,EQ,TIRUMALCHM,tirumalchm
TIRUPATIFL.NS,Tirupati Forge Limited,EQ,TIRUPATIFL,tirupatifl
TITAN.NS,Titan Company Limited,EQ,TITAN,titan
TMB.NS,Tamilnad Mercantile Bank Limited,EQ,TMB,tmb
TNPETRO.NS,Tamilnadu PetroProducts Limited,EQ,TNPETRO,tnpetro
TNPL.NS,Tamil Nadu Newsprint & Papers Limited,EQ,TNPL,tnpl
TNTELE.NS,Tamilnadu Telecommunication Limited,BE,TNTELE,tntele
TOKYOPLAST.NS,Tokyo Plast International Limited,EQ,TOKYOPLAST,tokyoplast
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,EQ,TORNTPHARM,torntpharm
TORNTPOWER.NS,Torrent Power Limited,EQ,TORNTPOWER,torntpower
TOTAL.NS,Total Transport Systems Limited,EQ,TOTAL,total
TOUCHWOOD.NS,Touchwood Entertainment Limited,BE,TOUCHWOOD,touchwood
TPLPLASTEH.NS,TPL Plastech Limited,EQ,TPLPLASTEH,tplplasteh
TRACXN.NS,Tracxn Technologies Limited,EQ,TRACXN,tracxn
TREEHOUSE.NS,Tree House Education & Accessories Limited,EQ,TREEHOUSE,treehouse
TREJHARA.NS,TREJHARA SOLUTIONS LIMITED,EQ,TREJHARA,trejhara
TRENT.NS,Trent Limited,EQ,TRENT,trent
TRF.NS,TRF Limited,EQ,TRF,trf
TRIDENT.NS,Trident Limited,EQ,TRIDENT,trident
TRIGYN.NS,Trigyn Technologies Limited,EQ,TRIGYN,trigyn
TRIL.NS,Transformers And Rectifiers (India) Limited,EQ,TRIL,tril
TRITURBINE.NS,Triveni Turbine Limited,EQ,TRITURBINE,triturbine
TRIVENI.NS,Triveni Engineering & Industries Limited,EQ,TRIVENI,triveni
TRU.NS,TruCap Finance Limited,EQ,TRU,tru
TTKHLTCARE.NS,TTK Healthcare Limited,EQ,TTKHLTCARE,ttkhltcare
TTKPRESTIG.NS,TTK Prestige Limited,EQ,TTKPRESTIG,ttkprestig
TTL.NS,T T Limited,EQ,TTL,ttl
TTML.NS,Tata Teleservices (Maharashtra) Limited,EQ,TTML,ttml
TV18BRDCST.NS,TV18 Broadcast Limited,EQ,TV18BRDCST,tv18brdcst
TVSELECT.NS,TVS Electronics Limited,EQ,TVSELECT,tvselect
TVSMOTOR.NS,TVS Motor Company Limited,EQ,TVSMOTOR,tvsmotor
TVSSRICHAK.NS,TVS Srichakra Limited,EQ,TVSSRICHAK,tvssrichak
TVTODAY.NS,TV Today Network Limited,EQ,TVTODAY,tvtoday
TVVISION.NS,TV Vision Limited,EQ,TVVISION,tvvision
TWL.NS,Titagarh Wagons Limited,EQ,TWL,twl
UBL.NS,United Breweries Limited,EQ,UBL,ubl
UCALFUEL.NS,Ucal Fuel Systems Limited,EQ,UCALFUEL,ucalfuel
UCOBANK.NS,UCO Bank,EQ,UCOBANK,ucobank
UDAICEMENT.NS,Udaipur Cement Works Limited,EQ,UDAICEMENT,udaicement
UFLEX.NS,UFLEX Limited,EQ,UFLEX,uflex
UFO.NS,UFO Moviez India Limited,EQ,UFO,ufo
UGARSUGAR.NS,The Ugar Sugar Works Limited,EQ,UGARSUGAR,ugarsugar
UGROCAP.NS,Ugro Capital Limited,EQ,UGROCAP,ugrocap
UJAAS.NS,Ujaas Energy Limited,BE,UJAAS,ujaas
UJJIVAN.NS,Ujjivan Financial Services Limited,EQ,UJJIVAN,ujjivan
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,EQ,UJJIVANSFB,ujjivansfb
ULTRACEMCO.NS,UltraTech Cement Limited,EQ,ULTRACEMCO,ultracemco
UMAEXPORTS.NS,Uma Exports Limited,EQ,UMAEXPORTS,umaexports
UMANGDAIRY.NS,Umang Dairies Limited,EQ,UMANGDAIRY,umangdairy
UMESLTD.NS,Usha Martin Education & Solutions Limited,BE,UMESLTD,umesltd
UNICHEMLAB.NS,Unichem Laboratories Limited,EQ,UNICHEMLAB,unichemlab
UNIDT.NS,United Drilling Tools Limited,EQ,UNIDT,unidt
UNIENTER.NS,Uniphos Enterprises Limited,EQ,UNIENTER,unienter
UNIINFO.NS,Uniinfo Telecom Services Limited,EQ,UNIINFO,uniinfo
UNIONBANK.NS,Union Bank of India,EQ,UNIONBANK,unionbank
UNIPARTS.NS,Uniparts India Limited,EQ,UNIPARTS,uniparts
UNITECH.NS,Unitech Limited,BZ,UNITECH,unitech
UNITEDPOLY.NS,United Polyfab Gujarat Limited,BE,UNITEDPOLY,unitedpoly
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,EQ,UNITEDTEA,unitedtea
UNIVASTU.NS,Univastu India Limited,EQ,UNIVASTU,univastu
UNIVCABLES.NS,Universal Cables Limited,EQ,UNIVCABLES,univcables
UNIVPHOTO.NS,Universus Photo Imagings Limited,EQ,UNIVPHOTO,univphoto
UNOMINDA.NS,UNO Minda Limited,EQ,UNOMINDA,unominda
UPL.NS,UPL Limited,EQ,UPL,upl
URJA.NS,Urja Global Limited,EQ,URJA,urja
USHAMART.NS,Usha Martin Limited,EQ,USHAMART,ushamart
USK.NS,Udayshivakumar Infra Limited,EQ,USK,usk
UTIAMC.NS,UTI Asset Management Company Limited,EQ,UTIAMC,utiamc
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,EQ,UTTAMSUGAR,uttamsugar
V2RETAIL.NS,V2 Retail Limited,EQ,V2RETAIL,v2retail
VADILALIND.NS,Vadilal Industries Limited,EQ,VADILALIND,vadilalind
VAIBHAVGBL.NS,Vaibhav Global Limited,EQ,VAIBHAVGBL,vaibhavgbl
VAISHALI.NS,Vaishali Pharma Limited,EQ,VAISHALI,vaishali
VAKRANGEE.NS,Vakrangee Limited,EQ,VAKRANGEE,vakrangee
VALIANTORG.NS,Valiant Organics Limited,EQ,VALIANTORG,valiantorg
VARDHACRLC.NS,Vardhman Acrylics Limited,EQ,VARDHACRLC,vardhacrlc
VARDMNPOLY.NS,Vardhman Polytex Limited,BE,VARDMNPOLY,vardmnpoly
VARROC.NS,Varroc Engineering Limited,EQ,VARROC,varroc
VASCONEQ.NS,Vascon Engineers Limited,EQ,VASCONEQ,vasconeq
VASWANI.NS,Vaswani Industries Limited,EQ,VASWANI,vaswani
